Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
directadmin.com,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
giantbomb.com,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0
oxfam.org,0,0,0,0,0,0,0,0,0,27,0,1,0,0,1,0
nouvelobs.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
csoonline.com,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0
openculture.com,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0
go2cloud.org,0,0,0,0,0,0,0,0,0,13,0,-1,-1,-1,-1,0
ugent.be,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0
easyjet.com,0,0,0,0,0,0,1,0,0,27,0,1,0,0,0,0
lung.org,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
en.wikisource.org,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
xinnet.com,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0
sibforms.com,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,0
ucsusa.org,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0
marxists.org,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
udacity.com,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
virtualmin.com,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
pornhub.com,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
morganstanley.com,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
verywellfit.com,0,0,0,0,0,0,1,0,0,6,0,-1,-1,-1,-1,0
oxforddictionaries.com,0,0,0,0,0,0,0,0,0,23,0,-1,-1,-1,-1,0
thinkprogress.org,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0
tue.nl,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0
go.ke,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,0
couchsurfing.com,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
mind.org.uk,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
india.com,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
ardmediathek.de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
elitedaily.com,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
blogspot.jp,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
netcraft.com,0,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0
codeproject.com,0,0,0,0,0,0,1,0,0,24,0,0,1,0,0,0
realclearpolitics.com,0,0,0,0,0,0,0,0,0,24,0,-1,-1,-1,-1,0
player.fm,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
grist.org,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0
techspot.com,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0
auckland.ac.nz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
photoshelter.com,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0
uni-bonn.de,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
utm.edu,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0
docomo.ne.jp,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
soton.ac.uk,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
business.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
xerox.com,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0
bristol.ac.uk,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0
toyota.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
transparency.org,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
earthday.org,0,0,0,0,0,0,0,0,0,29,0,-1,-1,-1,-1,0
allafrica.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
opencart.com,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0
libguides.com,0,0,0,0,0,0,0,0,0,17,0,-1,-1,-1,-1,0
avada.com,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
phoca.cz,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
oh.us,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
panoramio.com,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
ctrip.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
follow.it,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0
primevideo.com,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
active.com,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
texastribune.org,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0
n-tv.de,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
rockstargames.com,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
mynewsdesk.com,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1,0
choicehotels.com,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
uptodate.com,0,0,0,0,0,0,0,0,0,25,0,1,0,0,1,0
miro.com,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
impact.com,0,0,0,0,0,0,1,0,0,32,0,-1,-1,-1,-1,0
cnr.cn,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
uni-koeln.de,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
gog.com,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
cognitoforms.com,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
google.com.vn,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gob.ec,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
linuxfoundation.org,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0
awwwards.com,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
viber.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
dispatch.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
lexology.com,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0
nv.gov,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
here.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
sina.cn,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
eugdpr.org,0,0,0,0,0,0,0,0,0,8,0,-1,-1,-1,-1,0
fortunecity.com,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
state.co.us,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
acuityscheduling.com,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0
plannedparenthood.org,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
mensjournal.com,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
torontosun.com,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
thedrive.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
audubon.org,0,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0
gob.cl,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
runnersworld.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
nrel.gov,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
brides.com,0,0,0,0,0,0,0,0,0,30,0,-1,-1,-1,-1,0
macmillan.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
prf.hn,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0
okstate.edu,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
investors.com,0,0,0,0,0,0,0,0,0,29,0,-1,-1,-1,-1,0
unrealengine.com,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
basf.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
pxf.io,0,0,0,0,0,0,0,0,0,7,0,-1,-1,-1,-1,0
familysearch.org,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
tuwien.ac.at,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vaticannews.va,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ic3.gov,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
transportation.gov,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
getresponse.com,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
roku.com,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0
lexpress.fr,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0
regulations.gov,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
opendemocracy.net,0,0,0,0,0,0,0,0,0,24,0,-1,-1,-1,-1,0
quantcast.com,0,0,0,0,0,0,1,0,0,19,0,1,0,0,0,0
cision.com,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0
microchip.com,0,0,0,0,0,0,0,0,0,30,0,-1,-1,-1,-1,0
georgia.gov,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
findarticles.com,0,0,0,0,0,0,0,0,0,24,0,-1,-1,-1,-1,0
eldiario.es,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
rki.de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ma.us,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
hypebeast.com,0,0,0,0,0,0,1,0,0,19,0,1,0,0,0,0
google.com.ph,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
att.net,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0
health.gov.au,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
cloudways.com,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0
cbinsights.com,0,0,0,0,0,0,0,0,0,15,0,-1,-1,-1,-1,0
au.dk,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
fotolia.com,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0
uib.no,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
nh.gov,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
wholefoodsmarket.com,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0
acronis.com,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
delish.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
wur.nl,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0
google.cl,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
proboards.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
bis.org,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
newsobserver.com,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
sothebys.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
europeana.eu,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
poynter.org,0,0,0,0,0,0,0,0,0,29,0,-1,-1,-1,-1,0
doc.gov,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
basecamp.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
chip.de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ada.gov,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
analog.com,0,0,0,0,0,0,0,0,0,33,0,-1,-1,-1,-1,0
crunchyroll.com,0,0,0,0,0,0,0,0,0,18,0,-1,-1,-1,-1,0
meltwater.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
audacityteam.org,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
gothamist.com,0,0,0,0,0,0,1,0,0,21,0,1,0,0,0,0
studentaid.gov,0,0,0,0,0,0,0,0,0,12,0,-1,-1,-1,-1,0
gazeta.ru,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
mhanational.org,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
etonline.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
clutch.co,0,0,0,0,0,0,0,0,0,13,0,-1,-1,-1,-1,0
fmprc.gov.cn,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
mix.com,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0
audacy.com,0,0,0,0,0,0,0,0,0,7,0,-1,-1,-1,-1,0
nos.nl,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
aweber.com,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0
kaltura.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
react.dev,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
list.ly,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
bol.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
walesonline.co.uk,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0
vu.nl,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0
europa.eu.int,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
allure.com,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0
baylor.edu,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0
swr.de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
elsevierhealth.com,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
pixlr.com,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
mic.com,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
whmcs.com,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0
yourdictionary.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
publishersweekly.com,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
prevention.com,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
emb-japan.go.jp,0,0,0,0,0,0,0,1,0,22,0,-1,-1,-1,-1,0
eatingwell.com,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
abc7.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
digitalspy.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
blip.tv,0,0,0,0,0,0,0,0,0,19,0,-1,-1,-1,-1,0
commonsensemedia.org,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0
avclub.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
boardgamegeek.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
numbeo.com,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
ranker.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
nordvpn.com,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
qmul.ac.uk,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0
rs-online.com,0,0,0,0,0,0,0,1,0,22,0,-1,-1,-1,-1,0
sphinx-doc.org,0,0,0,0,0,0,0,1,0,11,0,-1,-1,-1,-1,0
cuni.cz,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
gab.com,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
sh.gov.cn,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
info.pl,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
google.com.my,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
auburn.edu,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
msi.com,0,0,0,0,0,0,0,0,0,32,0,-1,-1,-1,-1,0
squidoo.com,0,0,0,0,0,0,0,0,0,19,0,-1,-1,-1,-1,0
naturalnews.com,0,0,0,0,0,0,0,0,0,19,0,-1,-1,-1,-1,0
bootstrapmade.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
angel.co,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
archives-ouvertes.fr,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0
marieclaire.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
airbnb.co.uk,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
opensecrets.org,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
sportingnews.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
sjv.io,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
bnnbloomberg.ca,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
pastelink.net,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
rediff.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
wpenginepowered.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
ssl-images-amazon.com,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0
beacons.ai,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0
project-syndicate.org,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0
themuse.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
sierraclub.org,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
jpn.org,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
desmoinesregister.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
cincinnati.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
surrey.ac.uk,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
youdao.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
20minutes.fr,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
interestingengineering.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
ultimate-guitar.com,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0
yna.co.kr,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
megaupload.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
bit.do,0,0,0,0,0,0,1,0,0,1,1,-1,-1,-1,-1,0
gov.pl,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
acpjournals.org,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
e-monsite.com,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0
broadwayworld.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
reverso.net,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
scitation.org,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
tidal.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
templatemonster.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
googlesyndication.com,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0
tu-berlin.de,0,0,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,0
whatwg.org,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
tapatalk.com,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
steemit.com,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
interfax.ru,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
amtrak.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
tensorflow.org,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0
reg.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
viglink.com,0,0,0,0,0,0,0,0,0,15,0,-1,-1,-1,-1,0
winzip.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
zblogcn.com,0,0,0,0,0,0,0,0,0,10,0,-1,-1,-1,-1,0
jezebel.com,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
pixiv.net,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0
contentmarketinginstitute.com,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0
poets.org,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
courant.com,0,0,0,0,0,0,1,0,0,30,0,-1,-1,-1,-1,0
cochrane.org,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
linux.org,0,0,0,0,0,0,0,0,0,30,0,-1,-1,-1,-1,0
marketsandmarkets.com,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0
neocities.org,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
charlotteobserver.com,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
devpost.com,0,0,0,0,0,0,1,0,0,18,0,1,0,0,0,0
tasteofhome.com,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
blogspot.nl,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
statesman.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
google.com.co,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
canva.site,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,0
cafe24.com,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
freeimages.com,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0
hrsa.gov,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
govtrack.us,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
wral.com,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
workable.com,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
androidpolice.com,0,0,0,0,0,0,0,0,0,14,0,-1,-1,-1,-1,0
accorhotels.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0
domestika.org,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
wizards.com,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0
digiday.com,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0
publications.parliament.uk,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
spiceworks.com,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
gdpr-info.eu,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
hachettebookgroup.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
webaim.org,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
theathletic.com,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
the-sun.com,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0
veoh.com,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
sendspace.com,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0
dailytelegraph.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
res.in,0,0,0,0,0,0,0,0,0,19,0,-1,-1,-1,-1,0
tesco.com,0,0,0,0,0,0,0,0,0,29,0,-1,-1,-1,-1,0
suicidepreventionlifeline.org,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
ktla.com,0,0,0,0,0,0,0,0,0,29,0,-1,-1,-1,-1,0
alamy.com,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0
pymnts.com,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
iarc.fr,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0
t.cn,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0
bsky.app,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniqlo.com,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
mendeley.com,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
radio-canada.ca,0,0,0,0,0,0,0,1,0,23,0,1,0,0,0,0
dotdashmeredith.com,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
techdirt.com,0,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0
nsc.org,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
thenational.ae,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
adl.org,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
diabetesjournals.org,0,0,0,0,0,0,0,0,0,23,0,-1,-1,-1,-1,0
cudasvc.com,0,0,0,0,0,0,0,0,0,14,0,-1,-1,-1,-1,0
tulane.edu,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0
rai.it,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
nutrition.org,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0
slashgear.com,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
fox.com,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0
mozillazine.org,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
datenschutz-generator.de,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
england.nhs.uk,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
puma.com,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
wikitravel.org,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
studiopress.com,0,0,0,0,0,0,0,0,0,22,0,-1,-1,-1,-1,0
chanel.com,0,0,0,0,0,0,0,0,0,27,0,-1,-1,-1,-1,0
zhaopin.com,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
muckrack.com,0,0,0,0,0,0,0,0,0,15,0,-1,-1,-1,-1,0
discuz.net,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
bloomsbury.com,0,0,0,0,0,0,0,0,0,28,0,-1,-1,-1,-1,0
diplo.de,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pravda.ru,0,0,0,0,0,0,0,0,0,26,0,-1,-1,-1,-1,0
krebsonsecurity.com,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
poznan.pl,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0
tenor.com,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
jnj.com,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0
gq-magazine.co.uk,0,0,0,0,0,0,0,1,0,27,0,1,0,0,0,0
tp-link.com,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0
instyle.com,0,0,0,0,0,0,0,0,0,25,0,-1,-1,-1,-1,0
wvu.edu,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0
joins.com,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
vecteezy.com,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0
iowa.gov,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
naver.jp,0,0,0,0,0,0,0,0,0,21,0,-1,-1,-1,-1,0
uwa.edu.au,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
weddingwire.com,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0
yahoo.net,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
uottawa.ca,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0
google.bg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nxp.com,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
kiplinger.com,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
infoseek.co.jp,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
